GameId,NumberOfGame,OverAllTime
355,108,472.87337613105774
356,103,765.1336920261383
357,37,363.77390003204346
358,102,567.737076997757
359,44,383.22423696517944
360,146,992.1657509803772
361,39,338.70796394348145
362,190,486.80809116363525
363,89,874.435839176178
364,56,449.46019196510315
365,83,682.6751439571381
366,92,1237.7719340324402
367,120,662.550961971283
368,77,864.2616791725159
369,89,958.7446281909943
370,68,767.8651208877563
371,65,647.5536599159241
372,65,948.8145489692688
373,96,1161.0949440002441
374,65,737.697723865509
375,115,905.2970399856567
376,76,578.4891498088837
377,51,443.1148579120636
378,88,619.5247960090637
379,44,435.41403794288635
380,69,741.7318439483643
381,105,1014.1792860031128
382,19,151.4694230556488
383,53,715.9282119274139
384,64,521.452122926712
385,150,1109.7318408489227
386,114,1011.1238160133362
387,97,804.2368438243866
388,12,114.50877690315247
389,80,972.5961549282074
390,48,572.5666320323944
391,68,691.8811750411987
392,45,422.1226010322571
393,73,732.5429210662842
394,98,451.224732875824
395,119,927.4639132022858
396,94,696.3635289669037
397,69,824.8667120933533
398,94,1239.2374160289764
399,57,466.837464094162
400,109,1402.0153229236603
401,89,893.705157995224
402,50,441.0012321472168
403,98,632.2160289287567
404,111,1279.683228969574
405,66,522.5288581848145
406,81,824.0110569000244
407,67,677.5297541618347
408,132,936.6266691684723
409,107,1063.146893978119
410,26,337.120512008667
411,66,500.6150281429291
412,129,1032.353439092636
413,55,553.1682510375977
414,46,464.246946811676
415,53,725.3372638225555
416,25,262.2474219799042
417,88,844.3111460208893
418,61,606.9374649524689
419,2,13.07030987739563
420,92,695.1789269447327
421,34,282.98309087753296
422,81,588.6144089698792
423,34,330.40420389175415
424,76,1010.1452009677887
425,46,469.7835919857025
426,104,1031.5706729888916
427,73,831.307168006897
428,112,871.1879041194916
429,101,876.6949710845947
430,48,426.30603194236755
431,140,1426.9233241081238
432,109,910.2430210113525
433,57,674.2691240310669
434,86,803.118145942688
435,93,765.6318619251251
436,49,614.2894389629364
437,50,455.0118188858032
438,53,491.62009501457214
439,95,1238.1946551799774
440,72,1321.412803888321
441,41,343.74594283103943
442,93,1123.6166779994965
443,98,1033.081393957138
444,72,849.8830950260162
445,115,748.8910019397736
446,69,698.3122489452362
447,15,145.3316159248352
448,71,735.921021938324
449,45,488.97007393836975
450,57,713.1009328365326
451,71,746.3391599655151
452,74,743.2608120441437
453,59,523.3105630874634
454,79,731.0483450889587
455,129,1146.1160461902618
456,98,1145.2466259002686
457,8,74.39473414421082
458,36,356.2306659221649
459,47,731.3671600818634
460,33,436.1685290336609
461,75,728.4008371829987
462,71,650.7104201316833
463,133,1175.4561038017273
464,111,909.5706520080566
465,94,646.3730590343475
466,63,684.5552899837494
467,104,623.7467889785767
468,75,710.7712860107422
469,60,782.4247689247131
470,61,540.1790637969971
471,114,1050.8221521377563
472,105,953.4242188930511
473,70,867.0350089073181
474,40,463.8140389919281
475,60,619.6484899520874
476,100,715.0408580303192
477,87,1030.3670740127563
478,70,642.0221791267395
479,47,389.3568229675293
480,27,258.16020703315735
481,56,555.0486688613892
482,82,682.7803790569305
483,117,595.5972430706024
484,108,938.8280038833618
485,38,658.6677949428558
486,113,975.3641121387482
487,56,531.6609330177307
488,80,918.4477028846741
489,60,802.3386318683624
490,103,881.3220729827881
491,114,1145.3929920196533
492,66,917.157800912857
493,109,1543.2279689311981
494,87,812.87380194664
495,62,685.8852248191833
496,84,943.546441078186
497,68,722.0241360664368
498,51,465.2845039367676
499,73,733.3568880558014
500,24,218.78308606147766
501,58,570.410649061203
502,45,470.7282328605652
503,78,1021.8975269794464
504,5,37.44419503211975
505,75,895.599986076355
506,118,997.8173270225525
507,55,787.831818819046
508,63,632.8355090618134
509,38,339.20558500289917
