GameId,NumberOfGame,OverAllTime
565,20,161.06508612632751
566,78,626.9089598655701
567,54,693.3692579269409
568,84,923.6541690826416
569,63,673.1893579959869
570,112,1146.4462988376617
571,40,376.3267650604248
572,75,974.4082779884338
573,45,599.6474890708923
574,60,470.14573311805725
575,34,541.0930168628693
576,29,363.5346348285675
577,75,592.1069719791412
578,94,713.7752010822296
579,30,318.4772620201111
580,27,303.0267210006714
581,52,655.7478518486023
582,2,10.493682861328125
583,104,722.1696569919586
584,58,557.6270339488983
585,112,543.3051550388336
586,80,1343.546387910843
587,104,977.847925901413
588,19,191.0372200012207
589,101,828.9501218795776
590,54,662.349524974823
591,66,679.7138350009918
592,24,270.1755790710449
593,34,342.96813797950745
594,83,924.1401700973511
595,103,1179.760773897171
596,30,289.8791790008545
597,32,255.98568415641785
598,95,904.4404308795929
599,55,663.5206100940704
600,107,851.0232920646667
601,84,1009.8027338981628
602,67,959.9050879478455
603,62,793.0798330307007
604,70,597.443274974823
605,67,754.4097039699554
606,58,744.3885228633881
607,56,634.6068480014801
608,47,679.5951149463654
609,30,306.09035897254944
610,52,387.22421002388
611,72,966.8812639713287
612,78,715.031772851944
613,88,833.9905431270599
614,35,293.0230760574341
615,125,696.2443540096283
616,39,457.9373960494995
617,58,837.8853089809418
618,33,342.7772080898285
619,57,700.865318775177
620,41,320.33088421821594
621,62,715.87255692482
622,64,842.0759289264679
623,81,738.9436140060425
624,59,387.99716114997864
625,54,824.4209461212158
626,132,1211.2871179580688
627,57,645.3545918464661
628,57,619.3872311115265
629,35,464.7819411754608
630,65,707.7079360485077
631,76,1013.0324161052704
632,120,969.4661638736725
633,25,207.6189730167389
634,41,384.1827600002289
635,61,770.4396178722382
636,28,311.47285509109497
637,42,477.29546308517456
638,17,164.57502794265747
639,89,617.3622241020203
640,74,1054.250689983368
641,101,1073.4393939971924
642,78,733.4228551387787
643,3,23.879165172576904
644,105,1036.8890879154205
645,76,642.9250168800354
646,25,181.9310610294342
647,38,345.8482539653778
648,58,594.5546879768372
649,69,748.2169318199158
650,110,1188.438066959381
651,70,514.0409350395203
652,67,757.2763671875
653,85,693.5003788471222
